,full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated,name,congressional
904,Kelly Loeffler,L000594,456790,41.7,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-10-17,2020-10-19,False,kellyloeffler,116
903,Kelly Loeffler,L000594,456790,19.9,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-17,2020-10-19,False,kellyloeffler,116
902,Kelly Loeffler,L000594,456790,23.02,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-17,2020-10-20,False,kellyloeffler,116
911,Kelly Loeffler,L000594,456790,22.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-08,2020-10-11,False,kellyloeffler,116
901,Kelly Loeffler,L000594,456790,23.6,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-21,2020-10-21,False,kellyloeffler,116
899,Kelly Loeffler,L000594,456790,37.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-10-23,2020-10-26,False,kellyloeffler,116
898,Kelly Loeffler,L000594,456790,22.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-23,2020-10-26,False,kellyloeffler,116
897,Kelly Loeffler,L000594,456790,45.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-10-23,2020-10-27,False,kellyloeffler,116
896,Kelly Loeffler,L000594,456790,41.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-10-23,2020-10-27,False,kellyloeffler,116
895,Kelly Loeffler,L000594,456790,22.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-23,2020-10-27,False,kellyloeffler,116
894,Kelly Loeffler,L000594,456790,22.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-23,2020-10-27,False,kellyloeffler,116
893,Kelly Loeffler,L000594,456790,21.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-23,2020-10-27,False,kellyloeffler,116
892,Kelly Loeffler,L000594,456790,27.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-27,2020-10-28,False,kellyloeffler,116
891,Kelly Loeffler,L000594,456790,25.1,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-28,2020-10-28,False,kellyloeffler,116
900,Kelly Loeffler,L000594,456790,20.1,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-14,2020-10-23,False,kellyloeffler,116
912,Kelly Loeffler,L000594,456790,40.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-10-08,2020-10-11,False,kellyloeffler,116
913,Kelly Loeffler,L000594,456790,42.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-10-08,2020-10-11,False,kellyloeffler,116
914,Kelly Loeffler,L000594,456790,24.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-08,2020-10-09,False,kellyloeffler,116
936,Kelly Loeffler,L000594,456790,26.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-07-23,2020-07-27,False,kellyloeffler,116
935,Kelly Loeffler,L000594,456790,22.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-07-23,2020-07-31,False,kellyloeffler,116
934,Kelly Loeffler,L000594,456790,26.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-08-06,2020-08-08,False,kellyloeffler,116
933,Kelly Loeffler,L000594,456790,26.05,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-08-20,2020-08-30,False,kellyloeffler,116
932,Kelly Loeffler,L000594,456790,17.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-08-30,2020-09-02,False,kellyloeffler,116
931,Kelly Loeffler,L000594,456790,24.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-08-30,2020-09-05,False,kellyloeffler,116
930,Kelly Loeffler,L000594,456790,26.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-12,2020-09-16,False,kellyloeffler,116
929,Kelly Loeffler,L000594,456790,29.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-14,2020-09-16,False,kellyloeffler,116
928,Kelly Loeffler,L000594,456790,21.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-14,2020-09-19,False,kellyloeffler,116
927,Kelly Loeffler,L000594,456790,23.5,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-11,2020-09-20,False,kellyloeffler,116
925,Kelly Loeffler,L000594,456790,23.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-17,2020-09-21,False,kellyloeffler,116
924,Kelly Loeffler,L000594,456790,23.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-17,2020-09-21,False,kellyloeffler,116
923,Kelly Loeffler,L000594,456790,23.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-17,2020-09-21,False,kellyloeffler,116
922,Kelly Loeffler,L000594,456790,25.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-23,2020-09-26,False,kellyloeffler,116
921,Kelly Loeffler,L000594,456790,23.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-23,2020-09-27,False,kellyloeffler,116
920,Kelly Loeffler,L000594,456790,28.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-24,2020-09-27,False,kellyloeffler,116
919,Kelly Loeffler,L000594,456790,39.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-09-26,2020-09-29,False,kellyloeffler,116
918,Kelly Loeffler,L000594,456790,39.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-09-26,2020-09-29,False,kellyloeffler,116
917,Kelly Loeffler,L000594,456790,21.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-26,2020-09-29,False,kellyloeffler,116
916,Kelly Loeffler,L000594,456790,21.8,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-09-27,2020-10-06,False,kellyloeffler,116
915,Kelly Loeffler,L000594,456790,25.8,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-07,2020-10-07,False,kellyloeffler,116
890,Kelly Loeffler,L000594,456790,23.5,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-29,2020-10-31,False,kellyloeffler,116
937,Kelly Loeffler,L000594,456790,26.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-07-23,2020-07-27,False,kellyloeffler,116
889,Kelly Loeffler,L000594,456790,26.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-10-27,2020-11-01,False,kellyloeffler,116
887,Kelly Loeffler,L000594,456790,49.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-08,2020-11-09,False,kellyloeffler,116
111,Raphael G. Warnock,W000790,456858,46.2,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-21,2020-12-27,False,raphaelwarnock,116
112,Raphael G. Warnock,W000790,456858,48.5,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-21,2020-12-22,False,raphaelwarnock,116
113,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-18,2020-12-22,False,raphaelwarnock,116
114,Raphael G. Warnock,W000790,456858,43.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-14,2020-12-22,False,raphaelwarnock,116
115,Raphael G. Warnock,W000790,456858,52.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-16,2020-12-20,False,raphaelwarnock,116
116,Raphael G. Warnock,W000790,456858,48.8,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-14,2020-12-16,False,raphaelwarnock,116
117,Raphael G. Warnock,W000790,456858,45.5,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-14,2020-12-16,False,raphaelwarnock,116
118,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-14,2020-12-14,False,raphaelwarnock,116
119,Raphael G. Warnock,W000790,456858,47.7,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-10,2020-12-14,False,raphaelwarnock,116
110,Raphael G. Warnock,W000790,456858,49.6,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-23,2020-12-27,False,raphaelwarnock,116
120,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-08,2020-12-14,False,raphaelwarnock,116
122,Raphael G. Warnock,W000790,456858,47.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-30,2020-12-04,False,raphaelwarnock,116
123,Raphael G. Warnock,W000790,456858,45.3,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-01,2020-12-03,False,raphaelwarnock,116
124,Raphael G. Warnock,W000790,456858,52.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-27,2020-11-30,False,raphaelwarnock,116
125,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-19,2020-11-24,False,raphaelwarnock,116
126,Raphael G. Warnock,W000790,456858,50.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-15,2020-11-20,False,raphaelwarnock,116
127,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-16,2020-11-16,False,raphaelwarnock,116
128,Raphael G. Warnock,W000790,456858,45.6,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-10,2020-11-10,False,raphaelwarnock,116
129,Raphael G. Warnock,W000790,456858,48.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-11-08,2020-11-09,False,raphaelwarnock,116
130,Raphael G. Warnock,W000790,456858,37.8,1969-07-23,M,2020-11-03,Democrat,3.0,jungle primary,2020,2020-11-01,2020-11-01,False,raphaelwarnock,116
121,Raphael G. Warnock,W000790,456858,47.3,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-08,2020-12-10,False,raphaelwarnock,116
109,Raphael G. Warnock,W000790,456858,54.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-28,2020-12-29,False,raphaelwarnock,116
108,Raphael G. Warnock,W000790,456858,49.0,1969-07-23,M,2021-01-05,Democrat,3.0,runoff,2020,2020-12-29,2020-12-30,False,raphaelwarnock,116
855,Kelly Ayotte,A000368,412493,36.0,1968-06-27,F,2020-11-03,Republican,3.0,general,2020,2019-02-07,2019-02-15,False,kellyayotte,116
886,Kelly Loeffler,L000594,456790,49.5,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-10,2020-11-10,False,kellyloeffler,116
885,Kelly Loeffler,L000594,456790,48.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-16,2020-11-16,False,kellyloeffler,116
884,Kelly Loeffler,L000594,456790,47.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-15,2020-11-20,False,kellyloeffler,116
883,Kelly Loeffler,L000594,456790,46.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-19,2020-11-24,False,kellyloeffler,116
882,Kelly Loeffler,L000594,456790,45.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-27,2020-11-30,False,kellyloeffler,116
881,Kelly Loeffler,L000594,456790,50.2,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-01,2020-12-03,False,kellyloeffler,116
880,Kelly Loeffler,L000594,456790,46.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-11-30,2020-12-04,False,kellyloeffler,116
879,Kelly Loeffler,L000594,456790,50.4,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-08,2020-12-10,False,kellyloeffler,116
878,Kelly Loeffler,L000594,456790,48.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-08,2020-12-14,False,kellyloeffler,116
877,Kelly Loeffler,L000594,456790,50.2,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-10,2020-12-14,False,kellyloeffler,116
876,Kelly Loeffler,L000594,456790,49.2,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-14,2020-12-14,False,kellyloeffler,116
875,Kelly Loeffler,L000594,456790,52.2,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-14,2020-12-16,False,kellyloeffler,116
874,Kelly Loeffler,L000594,456790,51.2,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-14,2020-12-16,False,kellyloeffler,116
873,Kelly Loeffler,L000594,456790,45.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-16,2020-12-20,False,kellyloeffler,116
872,Kelly Loeffler,L000594,456790,42.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-14,2020-12-22,False,kellyloeffler,116
871,Kelly Loeffler,L000594,456790,47.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-18,2020-12-22,False,kellyloeffler,116
870,Kelly Loeffler,L000594,456790,47.3,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-21,2020-12-22,False,kellyloeffler,116
869,Kelly Loeffler,L000594,456790,50.3,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-21,2020-12-27,False,kellyloeffler,116
868,Kelly Loeffler,L000594,456790,48.8,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-23,2020-12-27,False,kellyloeffler,116
867,Kelly Loeffler,L000594,456790,45.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-28,2020-12-29,False,kellyloeffler,116
866,Kelly Loeffler,L000594,456790,47.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-12-29,2020-12-30,False,kellyloeffler,116
888,Kelly Loeffler,L000594,456790,27.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-11-01,2020-11-01,False,kellyloeffler,116
131,Raphael G. Warnock,W000790,456858,41.0,1969-07-23,M,2020-11-03,Democrat,3.0,jungle primary,2020,2020-10-27,2020-11-01,False,raphaelwarnock,116
938,Kelly Loeffler,L000594,456790,26.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-07-23,2020-07-27,False,kellyloeffler,116
940,Kelly Loeffler,L000594,456790,21.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-07-06,2020-07-09,False,kellyloeffler,116
1019,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-08,2020-10-11,False,jonossoff,116
1018,Jon Ossoff,O000174,456857,51.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-08,2020-10-12,False,jonossoff,116
1017,Jon Ossoff,O000174,456857,43.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-08,2020-10-12,False,jonossoff,116
1016,Jon Ossoff,O000174,456857,48.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-11,2020-10-14,False,jonossoff,116
1015,Jon Ossoff,O000174,456857,50.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-11,2020-10-14,False,jonossoff,116
1014,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-12,2020-10-15,False,jonossoff,116
1013,Jon Ossoff,O000174,456857,43.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-13,2020-10-19,False,jonossoff,116
1012,Jon Ossoff,O000174,456857,44.5,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-17,2020-10-19,False,jonossoff,116
1011,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-11,2020-10-20,False,jonossoff,116
1020,Jon Ossoff,O000174,456857,42.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-02,2020-10-11,False,jonossoff,116
1010,Jon Ossoff,O000174,456857,47.3,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-17,2020-10-20,False,jonossoff,116
1008,Jon Ossoff,O000174,456857,46.3,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-14,2020-10-23,False,jonossoff,116
1007,Jon Ossoff,O000174,456857,46.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-20,2020-10-23,False,jonossoff,116
1006,Jon Ossoff,O000174,456857,47.8,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-26,False,jonossoff,116
1005,Jon Ossoff,O000174,456857,51.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-26,False,jonossoff,116
1004,Jon Ossoff,O000174,456857,49.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-27,False,jonossoff,116
1003,Jon Ossoff,O000174,456857,49.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-27,False,jonossoff,116
1002,Jon Ossoff,O000174,456857,49.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-27,False,jonossoff,116
1001,Jon Ossoff,O000174,456857,47.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-27,2020-10-28,False,jonossoff,116
1000,Jon Ossoff,O000174,456857,47.3,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-28,2020-10-28,False,jonossoff,116
1009,Jon Ossoff,O000174,456857,44.6,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-21,2020-10-21,False,jonossoff,116
1021,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-08,2020-10-09,False,jonossoff,116
1022,Jon Ossoff,O000174,456857,45.5,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-07,2020-10-07,False,jonossoff,116
1023,Jon Ossoff,O000174,456857,41.4,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-27,2020-10-06,False,jonossoff,116
1044,Jon Ossoff,O000174,456857,48.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-08-10,2020-08-13,False,jonossoff,116
1043,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-08-13,2020-08-14,False,jonossoff,116
1042,Jon Ossoff,O000174,456857,40.42,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-08-20,2020-08-30,False,jonossoff,116
1041,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-08-30,2020-09-02,False,jonossoff,116
1040,Jon Ossoff,O000174,456857,48.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-08-30,2020-09-05,False,jonossoff,116
1039,Jon Ossoff,O000174,456857,43.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-12,2020-09-16,False,jonossoff,116
1038,Jon Ossoff,O000174,456857,49.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-14,2020-09-16,False,jonossoff,116
1037,Jon Ossoff,O000174,456857,42.63,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-08,2020-09-17,False,jonossoff,116
1036,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-14,2020-09-19,False,jonossoff,116
1035,Jon Ossoff,O000174,456857,41.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-14,2020-09-19,False,jonossoff,116
1034,Jon Ossoff,O000174,456857,44.6,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-11,2020-09-20,False,jonossoff,116
1033,Jon Ossoff,O000174,456857,44.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-11,2020-09-20,False,jonossoff,116
1032,Jon Ossoff,O000174,456857,38.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-16,2020-09-21,False,jonossoff,116
1031,Jon Ossoff,O000174,456857,42.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-17,2020-09-21,False,jonossoff,116
1030,Jon Ossoff,O000174,456857,43.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-17,2020-09-21,False,jonossoff,116
1029,Jon Ossoff,O000174,456857,42.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-17,2020-09-21,False,jonossoff,116
1028,Jon Ossoff,O000174,456857,42.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-22,2020-09-25,False,jonossoff,116
1027,Jon Ossoff,O000174,456857,47.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-23,2020-09-26,False,jonossoff,116
1026,Jon Ossoff,O000174,456857,49.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-23,2020-09-27,False,jonossoff,116
1025,Jon Ossoff,O000174,456857,46.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-24,2020-09-27,False,jonossoff,116
1024,Jon Ossoff,O000174,456857,48.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-09-26,2020-09-29,False,jonossoff,116
999,Jon Ossoff,O000174,456857,46.5,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-22,2020-10-31,False,jonossoff,116
939,Kelly Loeffler,L000594,456790,19.02,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-07-11,2020-07-16,False,kellyloeffler,116
998,Jon Ossoff,O000174,456857,48.9,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-29,2020-10-31,False,jonossoff,116
996,Jon Ossoff,O000174,456857,51.0,1987-02-16,M,2020-11-03,Democrat,2.0,general,2020,2020-10-27,2020-11-01,False,jonossoff,116
960,Kelly Loeffler,L000594,456790,19.1,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-02-24,2020-03-02,False,kellyloeffler,116
959,Kelly Loeffler,L000594,456790,20.4,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-03-07,2020-03-07,False,kellyloeffler,116
958,Kelly Loeffler,L000594,456790,19.2,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-03-12,2020-03-12,False,kellyloeffler,116
957,Kelly Loeffler,L000594,456790,14.6,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-03-21,2020-03-21,False,kellyloeffler,116
956,Kelly Loeffler,L000594,456790,13.6,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-03-24,2020-03-24,False,kellyloeffler,116
955,Kelly Loeffler,L000594,456790,13.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-03-31,2020-04-01,False,kellyloeffler,116
954,Kelly Loeffler,L000594,456790,10.5,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-04-25,2020-04-27,False,kellyloeffler,116
953,Kelly Loeffler,L000594,456790,18.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-05-04,2020-05-07,False,kellyloeffler,116
952,Kelly Loeffler,L000594,456790,32.0,1970-11-27,F,2021-01-05,Republican,3.0,runoff,2020,2020-05-16,2020-05-18,False,kellyloeffler,116
961,Kelly Loeffler,L000594,456790,20.0,1970-11-27,F,2020-11-03,Republican,3.0,jungle primary,2020,2020-02-26,2020-02-27,False,kellyloeffler,116
