,full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated
1733,John W. Hickenlooper,53.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-12,2020-10-16,False
1734,John W. Hickenlooper,51.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-09,2020-10-15,False
1735,John W. Hickenlooper,53.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-11,2020-10-14,False
1736,John W. Hickenlooper,51.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-08,2020-10-13,False
1737,John W. Hickenlooper,50.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-02,2020-10-11,False
1738,John W. Hickenlooper,48.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-05,2020-10-09,False
1739,John W. Hickenlooper,48.0,1952-02-07,M,Democrat,2.0,general,2020,2020-10-01,2020-10-06,False
1740,John W. Hickenlooper,49.0,1952-02-07,M,Democrat,2.0,general,2020,2020-09-11,2020-09-20,False
1741,John W. Hickenlooper,45.82,1952-02-07,M,Democrat,2.0,general,2020,2020-09-08,2020-09-17,False
1742,John W. Hickenlooper,51.0,1952-02-07,M,Democrat,2.0,general,2020,2020-08-30,2020-09-05,False
1743,John W. Hickenlooper,52.0,1952-02-07,M,Democrat,2.0,general,2020,2020-08-28,2020-09-01,False
1744,John W. Hickenlooper,48.0,1952-02-07,M,Democrat,2.0,general,2020,2020-08-21,2020-08-30,False
1745,John W. Hickenlooper,51.0,1952-02-07,M,Democrat,2.0,general,2020,2020-08-18,2020-08-19,False
1746,John W. Hickenlooper,48.0,1952-02-07,M,Democrat,2.0,general,2020,2020-07-17,2020-07-26,False
1747,John W. Hickenlooper,51.0,1952-02-07,M,Democrat,2.0,general,2020,2020-06-29,2020-06-30,False
1748,John W. Hickenlooper,54.0,1952-02-07,M,Democrat,2.0,general,2020,2020-05-01,2020-05-03,False
1749,John W. Hickenlooper,47.76,1952-02-07,M,Democrat,2.0,general,2020,2020-04-10,2020-04-19,False
1750,John W. Hickenlooper,53.0,1952-02-07,M,Democrat,2.0,general,2020,2019-10-10,2019-10-14,False
1751,John W. Hickenlooper,52.5,1952-02-07,M,Democrat,2.0,general,2020,2019-08-16,2019-08-19,False
1752,John W. Hickenlooper,51.0,1952-02-07,M,Democrat,2.0,general,2020,2019-08-08,2019-08-11,False
1753,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-29,2020-11-01,False
1754,Cory Gardner,45.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1755,Cory Gardner,43.1,1974-08-22,M,Republican,2.0,general,2020,2020-10-23,2020-11-01,False
1756,Cory Gardner,43.6,1974-08-22,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,False
1757,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-11,2020-10-20,False
1758,Cory Gardner,39.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-12,2020-10-16,False
1759,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-09,2020-10-15,False
1760,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,False
1761,Cory Gardner,41.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-08,2020-10-13,False
1762,Cory Gardner,40.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-02,2020-10-11,False
1763,Cory Gardner,40.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-05,2020-10-09,False
1764,Cory Gardner,39.0,1974-08-22,M,Republican,2.0,general,2020,2020-10-01,2020-10-06,False
1765,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,False
1766,Cory Gardner,43.61,1974-08-22,M,Republican,2.0,general,2020,2020-09-08,2020-09-17,False
1767,Cory Gardner,46.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-30,2020-09-05,False
1768,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-28,2020-09-01,False
1769,Cory Gardner,39.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-21,2020-08-30,False
1770,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-08-18,2020-08-19,False
1771,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2020-07-17,2020-07-26,False
1772,Cory Gardner,40.0,1974-08-22,M,Republican,2.0,general,2020,2020-06-29,2020-06-30,False
1773,Cory Gardner,36.0,1974-08-22,M,Republican,2.0,general,2020,2020-05-01,2020-05-03,False
1774,Cory Gardner,31.13,1974-08-22,M,Republican,2.0,general,2020,2020-04-10,2020-04-19,False
1775,Cory Gardner,42.0,1974-08-22,M,Republican,2.0,general,2020,2019-10-10,2019-10-14,False
1776,Cory Gardner,39.7,1974-08-22,M,Republican,2.0,general,2020,2019-08-16,2019-08-19,False
1777,Cory Gardner,38.0,1974-08-22,M,Republican,2.0,general,2020,2019-08-08,2019-08-11,False
1778,Cory Gardner,45.0,1974-08-22,M,Republican,2.0,general,2020,2019-07-29,2019-07-31,False
1779,Mark R. Warner,57.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-27,2020-11-01,False
1780,Mark R. Warner,60.7,1954-12-15,M,Democrat,2.0,general,2020,2020-10-27,2020-11-01,False
1781,Mark R. Warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-23,2020-10-29,False
1782,Mark R. Warner,57.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-15,2020-10-27,False
1783,Mark R. Warner,59.7,1954-12-15,M,Democrat,2.0,general,2020,2020-10-23,2020-10-26,False
1784,Mark R. Warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-13,2020-10-22,False
1785,Mark R. Warner,57.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-13,2020-10-19,False
1786,Mark R. Warner,54.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-11,2020-10-14,False
1787,Mark R. Warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-09-30,2020-10-12,False
1788,Mark R. Warner,51.3,1954-12-15,M,Democrat,2.0,general,2020,2020-10-09,2020-10-11,False
1789,Mark R. Warner,50.7,1954-12-15,M,Democrat,2.0,general,2020,2020-09-22,2020-09-25,False
1790,Mark R. Warner,52.0,1954-12-15,M,Democrat,2.0,general,2020,2020-09-09,2020-09-21,False
1791,Mark R. Warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-08-28,2020-09-07,False
1792,Mark R. Warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-08-09,2020-08-22,False
1793,Tommy Tuberville,56.0,1954-09-18,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1794,Tommy Tuberville,57.6,1954-09-18,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1795,Tommy Tuberville,51.1,1954-09-18,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,False
1796,Tommy Tuberville,53.8,1954-09-18,M,Republican,2.0,general,2020,2020-10-23,2020-10-28,False
1797,Tommy Tuberville,54.4,1954-09-18,M,Republican,2.0,general,2020,2020-10-23,2020-10-26,False
1798,Tommy Tuberville,54.7,1954-09-18,M,Republican,2.0,general,2020,2020-10-21,2020-10-23,False
1799,Tommy Tuberville,47.0,1954-09-18,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,False
1800,Tommy Tuberville,55.0,1954-09-18,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,False
1801,Tommy Tuberville,54.0,1954-09-18,M,Republican,2.0,general,2020,2020-09-30,2020-10-03,False
1802,Tommy Tuberville,52.0,1954-09-18,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,False
1803,Tommy Tuberville,52.0,1954-09-18,M,Republican,2.0,general,2020,2020-07-24,2020-08-02,False
1804,Tommy Tuberville,43.9,1954-09-18,M,Republican,2.0,general,2020,2020-07-02,2020-07-09,False
1805,Tommy Tuberville,50.0,1954-09-18,M,Republican,2.0,general,2020,2020-06-29,2020-07-02,False
1806,Tommy Tuberville,47.0,1954-09-18,M,Republican,2.0,general,2020,2020-06-18,2020-06-22,False
1807,Tommy Tuberville,49.7,1954-09-18,M,Republican,2.0,general,2020,2020-06-13,2020-06-16,False
1808,Tommy Tuberville,47.0,1954-09-18,M,Republican,2.0,general,2020,2020-05-14,2020-05-18,False
1809,Tommy Tuberville,50.0,1954-09-18,M,Republican,2.0,general,2020,2020-02-04,2020-02-06,False
1810,Tommy Tuberville,47.0,1954-09-18,M,Republican,2.0,general,2020,2019-12-16,2019-12-18,False
1811,Roger Marshall,51.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1812,Roger Marshall,47.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-25,2020-10-27,False
1813,Roger Marshall,45.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-25,2020-10-27,False
1814,Roger Marshall,47.03,1960-08-09,M,Republican,2.0,general,2020,2020-10-25,2020-10-27,False
1815,Roger Marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-19,2020-10-20,False
1816,Roger Marshall,51.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-18,2020-10-20,False
1817,Roger Marshall,46.0,1960-08-09,M,Republican,2.0,general,2020,2020-10-18,2020-10-20,False
1818,Roger Marshall,41.87,1960-08-09,M,Republican,2.0,general,2020,2020-09-29,2020-09-30,False
1819,Roger Marshall,50.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-26,2020-09-29,False
1820,Roger Marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-24,2020-09-27,False
1821,Roger Marshall,40.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,False
1822,Roger Marshall,42.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,False
1823,Roger Marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-09-15,2020-09-16,False
1824,Roger Marshall,46.0,1960-08-09,M,Republican,2.0,general,2020,2020-08-05,2020-08-09,False
1825,Roger Marshall,43.0,1960-08-09,M,Republican,2.0,general,2020,2020-08-05,2020-08-06,False
1826,Roger Marshall,42.0,1960-08-09,M,Republican,2.0,general,2020,2020-05-30,2020-06-01,False
1827,Roger Marshall,46.0,1960-08-09,M,Republican,2.0,general,2020,2020-05-17,2020-05-19,False
1828,Roger Marshall,47.0,1960-08-09,M,Republican,2.0,general,2020,2020-03-10,2020-03-11,False
1829,Cindy Hyde-Smith,50.0,1959-05-10,F,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1830,Cindy Hyde-Smith,52.0,1959-05-10,F,Republican,2.0,general,2020,2020-10-23,2020-10-26,False
1831,Cindy Hyde-Smith,41.0,1959-05-10,F,Republican,2.0,general,2020,2020-08-28,2020-08-30,False
1832,Cindy Hyde-Smith,47.0,1959-05-10,F,Republican,2.0,general,2020,2020-07-30,2020-08-09,False
1833,Cindy Hyde-Smith,49.0,1959-05-10,F,Republican,2.0,general,2020,2020-05-27,2020-05-28,False
1834,Cindy Hyde-Smith,58.31,1959-05-10,F,Republican,2.0,general,2020,2020-05-04,2020-05-07,False
1835,Cindy Hyde-Smith,54.0,1959-05-10,F,Republican,2.0,general,2020,2020-03-10,2020-03-12,False
1836,Cindy Hyde-Smith,53.0,1959-05-10,F,Republican,2.0,general,2020,2020-02-26,2020-02-28,False
1837,Cindy Hyde-Smith,44.3,1959-05-10,F,Republican,2.0,general,2020,2020-01-03,2020-01-07,False
1838,Cindy Hyde-Smith,51.0,1959-05-10,F,Republican,2.0,runoff,2018,2018-11-25,2018-11-25,False
1839,Cindy Hyde-Smith,54.0,1959-05-10,F,Republican,2.0,runoff,2018,2018-11-19,2018-11-24,False
1840,Cindy Hyde-Smith,27.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-11-02,2018-11-04,False
1841,Cindy Hyde-Smith,38.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-10-13,2018-10-18,False
1842,Cindy Hyde-Smith,36.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-10-13,2018-10-18,False
1843,Cindy Hyde-Smith,50.0,1959-05-10,F,Republican,2.0,runoff,2018,2018-10-13,2018-10-18,False
1844,Cindy Hyde-Smith,47.0,1959-05-10,F,Republican,2.0,runoff,2018,2018-10-13,2018-10-18,False
1845,Cindy Hyde-Smith,24.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-09-09,2018-09-24,False
1846,Cindy Hyde-Smith,27.4,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-08-22,2018-08-30,False
1847,Cindy Hyde-Smith,29.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-08-01,2018-08-07,False
1848,Cindy Hyde-Smith,38.0,1959-05-10,F,Republican,2.0,runoff,2018,2018-08-01,2018-08-07,False
1849,Cindy Hyde-Smith,41.09,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-07-30,2018-07-31,False
1850,Cindy Hyde-Smith,48.49,1959-05-10,F,Republican,2.0,runoff,2018,2018-07-30,2018-07-31,False
1851,Cindy Hyde-Smith,30.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-05-01,2018-05-03,False
1852,Cindy Hyde-Smith,46.0,1959-05-10,F,Republican,2.0,runoff,2018,2018-04-12,2018-04-14,False
1853,Cindy Hyde-Smith,33.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-04-10,2018-04-11,False
1854,Cindy Hyde-Smith,41.6,1959-05-10,F,Republican,2.0,runoff,2018,2018-04-10,2018-04-11,False
1855,Cindy Hyde-Smith,27.0,1959-05-10,F,Republican,2.0,jungle primary,2018,2018-03-26,2018-03-29,False
1856,Mitch McConnell,49.1,1942-02-20,M,Republican,2.0,general,2020,2020-10-23,2020-11-01,False
1857,Mitch McConnell,51.1,1942-02-20,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,False
1858,Mitch McConnell,50.0,1942-02-20,M,Republican,2.0,general,2020,2020-10-16,2020-10-28,False
1859,Mitch McConnell,50.2,1942-02-20,M,Republican,2.0,general,2020,2020-10-19,2020-10-20,False
1860,Mitch McConnell,51.0,1942-02-20,M,Republican,2.0,general,2020,2020-10-12,2020-10-15,False
1861,Mitch McConnell,52.0,1942-02-20,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,False
1862,Mitch McConnell,46.0,1942-02-20,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,False
1863,Mitch McConnell,48.0,1942-02-20,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,False
1864,Mitch McConnell,53.0,1942-02-20,M,Republican,2.0,general,2020,2020-09-10,2020-09-14,False
1865,Mitch McConnell,49.0,1942-02-20,M,Republican,2.0,general,2020,2020-07-30,2020-08-03,False
1866,Mitch McConnell,53.0,1942-02-20,M,Republican,2.0,general,2020,2020-07-24,2020-08-02,False
1867,Mitch McConnell,49.0,1942-02-20,M,Republican,2.0,general,2020,2020-07-25,2020-07-29,False
1868,Mitch McConnell,55.29,1942-02-20,M,Republican,2.0,general,2020,2020-07-11,2020-07-16,False
1869,Mitch McConnell,45.0,1942-02-20,M,Republican,2.0,general,2020,2020-07-07,2020-07-12,False
1870,Mitch McConnell,53.0,1942-02-20,M,Republican,2.0,general,2020,2020-06-13,2020-06-15,False
1871,Mitch McConnell,52.0,1942-02-20,M,Republican,2.0,general,2020,2020-06-13,2020-06-15,False
1872,Mitch McConnell,40.0,1942-02-20,M,Republican,2.0,general,2020,2020-05-21,2020-05-24,False
1873,Mitch McConnell,40.0,1942-02-20,M,Republican,2.0,general,2020,2020-04-07,2020-04-12,False
1874,Mitch McConnell,41.0,1942-02-20,M,Republican,2.0,general,2020,2020-01-17,2020-01-21,False
1875,Mitch McConnell,43.0,1942-02-20,M,Republican,2.0,general,2020,2020-01-08,2020-01-13,False
1876,Mitch McConnell,47.0,1942-02-20,M,Republican,2.0,general,2020,2019-07-29,2019-07-31,False
1877,Mitch McConnell,47.0,1942-02-20,M,Republican,2.0,general,2020,2019-06-15,2019-06-16,False
1878,Bill Hagerty,60.7,1959-08-14,M,Republican,2.0,general,2020,2020-10-23,2020-11-01,False
1879,Bill Hagerty,56.3,1959-08-14,M,Republican,2.0,general,2020,2020-10-20,2020-10-22,False
1880,Bill Hagerty,55.0,1959-08-14,M,Republican,2.0,general,2020,2020-01-28,2020-01-30,False
1881,Edward J. Markey,60.0,1946-07-11,M,Democrat,2.0,general,2020,2020-10-23,2020-10-30,False
1882,Edward J. Markey,65.0,1946-07-11,M,Democrat,2.0,general,2020,2020-10-14,2020-10-21,False
1883,Edward J. Markey,50.0,1946-07-11,M,Democrat,2.0,general,2020,2020-09-16,2020-09-17,False
1884,Edward J. Markey,44.0,1946-07-11,M,Democrat,2.0,general,2020,2019-08-23,2019-08-25,False
1885,Ben Ray Luján,52.0,1972-06-07,M,Democrat,2.0,general,2020,2020-10-23,2020-10-29,False
1886,Ben Ray Luján,52.0,1972-06-07,M,Democrat,2.0,general,2020,2020-10-14,2020-10-17,False
1887,Ben Ray Luján,54.0,1972-06-07,M,Democrat,2.0,general,2020,2020-10-14,2020-10-17,False
1888,Ben Ray Luján,51.0,1972-06-07,M,Democrat,2.0,general,2020,2020-09-30,2020-10-01,False
1889,Ben Ray Luján,49.0,1972-06-07,M,Democrat,2.0,general,2020,2020-08-26,2020-09-02,False
1890,Ben Ray Luján,48.0,1972-06-07,M,Democrat,2.0,general,2020,2020-06-12,2020-06-13,False
1891,Ben Ray Luján,53.8,1972-06-07,M,Democrat,2.0,general,2020,2020-01-03,2020-01-06,False
1892,Dan Sullivan,48.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-26,2020-10-28,False
1893,Dan Sullivan,44.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-19,2020-10-20,False
1894,Dan Sullivan,47.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-16,2020-10-19,False
1895,Dan Sullivan,45.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-09,2020-10-14,False
1896,Dan Sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-10,2020-10-13,False
1897,Dan Sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-10-02,2020-10-06,False
1898,Dan Sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-09-30,2020-10-04,False
1899,Dan Sullivan,48.0,1964-11-13,M,Republican,2.0,general,2020,2020-09-25,2020-10-04,False
1900,Dan Sullivan,46.0,1964-11-13,M,Republican,2.0,general,2020,2020-09-20,2020-09-23,False
1901,Dan Sullivan,43.0,1964-11-13,M,Republican,2.0,general,2020,2020-08-27,2020-08-28,False
1902,Dan Sullivan,39.0,1964-11-13,M,Republican,2.0,general,2020,2020-07-07,2020-07-08,False
1903,Dan Sullivan,53.0,1964-11-13,M,Republican,2.0,general,2020,2020-06-23,2020-07-07,False
1904,Dan Sullivan,42.0,1964-11-13,M,Republican,2.0,general,2020,2019-05-28,2019-06-04,False
1905,Dan Sullivan,39.0,1964-11-13,M,Republican,2.0,general,2020,2019-05-28,2019-06-04,False
1906,Jeanne Shaheen,57.0,1947-01-28,F,Democrat,2.0,general,2020,2020-10-26,2020-10-28,False
1907,Jeanne Shaheen,54.0,1947-01-28,F,Democrat,2.0,general,2020,2020-10-24,2020-10-28,False
1908,Jeanne Shaheen,54.0,1947-01-28,F,Democrat,2.0,general,2020,2020-10-23,2020-10-26,False
1909,Jeanne Shaheen,57.0,1947-01-28,F,Democrat,2.0,general,2020,2020-10-16,2020-10-26,False
1910,Jeanne Shaheen,55.0,1947-01-28,F,Democrat,2.0,general,2020,2020-10-09,2020-10-12,False
1911,Jeanne Shaheen,50.8,1947-01-28,F,Democrat,2.0,general,2020,2020-10-08,2020-10-12,False
1912,Jeanne Shaheen,53.0,1947-01-28,F,Democrat,2.0,general,2020,2020-10-01,2020-10-04,False
1913,Jeanne Shaheen,55.2,1947-01-28,F,Democrat,2.0,general,2020,2020-09-30,2020-10-01,False
1914,Jeanne Shaheen,56.0,1947-01-28,F,Democrat,2.0,general,2020,2020-09-25,2020-09-28,False
1915,Jeanne Shaheen,54.0,1947-01-28,F,Democrat,2.0,general,2020,2020-09-24,2020-09-28,False
1916,Jeanne Shaheen,56.0,1947-01-28,F,Democrat,2.0,general,2020,2020-09-17,2020-09-25,False
1917,Jeanne Shaheen,54.0,1947-01-28,F,Democrat,2.0,general,2020,2020-08-28,2020-09-01,False
1918,Jeanne Shaheen,53.0,1947-01-28,F,Democrat,2.0,general,2020,2020-08-28,2020-09-01,False
1919,Jeanne Shaheen,54.0,1947-01-28,F,Democrat,2.0,general,2020,2020-07-16,2020-07-28,False
1920,Jeanne Shaheen,54.0,1947-01-28,F,Democrat,2.0,general,2020,2020-07-16,2020-07-28,False
1921,Jeanne Shaheen,51.0,1947-01-28,F,Democrat,2.0,general,2020,2020-06-18,2020-06-22,False
1922,Jeanne Shaheen,50.0,1947-01-28,F,Democrat,2.0,general,2020,2020-06-18,2020-06-22,False
1923,Jeanne Shaheen,50.0,1947-01-28,F,Democrat,2.0,general,2020,2020-05-14,2020-05-18,False
1924,Jeanne Shaheen,52.0,1947-01-28,F,Democrat,2.0,general,2020,2020-05-14,2020-05-18,False
1925,Jeanne Shaheen,49.0,1947-01-28,F,Democrat,2.0,general,2020,2020-02-19,2020-02-25,False
1926,Jeanne Shaheen,51.0,1947-01-28,F,Democrat,2.0,general,2020,2020-02-19,2020-02-25,False
1927,Jeanne Shaheen,52.0,1947-01-28,F,Democrat,2.0,general,2020,2020-02-19,2020-02-25,False
1928,Jeanne Shaheen,58.0,1947-01-28,F,Democrat,2.0,general,2020,2019-12-12,2019-12-16,False
1929,Jeanne Shaheen,52.0,1947-01-28,F,Democrat,2.0,general,2020,2019-11-22,2019-11-26,False
1930,Jeanne Shaheen,56.0,1947-01-28,F,Democrat,2.0,general,2020,2019-09-20,2019-09-24,False
1931,Jeanne Shaheen,49.1,1947-01-28,F,Democrat,2.0,general,2020,2019-09-06,2019-09-09,False
1932,Jeanne Shaheen,47.0,1947-01-28,F,Democrat,2.0,general,2020,2019-08-12,2019-08-14,False
1933,Jeanne Shaheen,51.0,1947-01-28,F,Democrat,2.0,general,2020,2019-08-02,2019-08-06,False
1934,Jeanne Shaheen,52.0,1947-01-28,F,Democrat,2.0,general,2020,2019-08-02,2019-08-06,False
1935,Jeanne Shaheen,44.1,1947-01-28,F,Democrat,2.0,general,2020,2019-02-21,2019-02-22,False
1936,Jeanne Shaheen,41.0,1947-01-28,F,Democrat,2.0,general,2020,2019-02-07,2019-02-15,False
1937,Jeanne Shaheen,45.0,1947-01-28,F,Democrat,2.0,general,2020,2019-02-07,2019-02-15,False
1938,Cynthia M. Lummis,56.0,1954-09-10,F,Republican,2.0,general,2020,2020-10-08,2020-10-28,False
1939,Tom Cotton,75.0,1977-05-13,M,Republican,2.0,general,2020,2020-10-09,2020-10-21,False
1940,Tom Cotton,62.5,1977-05-13,M,Republican,2.0,general,2020,2020-10-11,2020-10-13,False
1941,Tom Cotton,49.0,1977-05-13,M,Republican,2.0,general,2020,2020-10-07,2020-10-09,False
1942,James M. Inhofe,56.4,1934-11-17,M,Republican,2.0,general,2020,2020-10-15,2020-10-20,False
1943,James M. Inhofe,46.0,1934-11-17,M,Republican,2.0,general,2020,2020-09-17,2020-09-20,False
1944,James M. Inhofe,57.3,1934-11-17,M,Republican,2.0,general,2020,2020-09-02,2020-09-08,False
1945,James M. Inhofe,50.0,1934-11-17,M,Republican,2.0,general,2020,2020-07-29,2020-07-30,False
1946,James M. Inhofe,57.0,1934-11-17,M,Republican,2.0,general,2020,2020-03-05,2020-03-08,False
1947,Shelley Moore Capito,53.0,1953-11-26,F,Republican,2.0,general,2020,2020-10-01,2020-10-06,False
1948,Jeff Merkley,55.0,1956-10-24,M,Democrat,2.0,general,2020,2020-09-26,2020-09-29,False
1949,Christopher A. Coons,57.0,1963-09-09,M,Democrat,2.0,general,2020,2020-09-21,2020-09-27,False
1950,Patrick J. Leahy,38.0,1940-03-31,M,Democrat,3.0,general,2022,2020-09-03,2020-09-15,False
1951,James E. Risch,53.36,1943-05-03,M,Republican,2.0,general,2020,2020-08-29,2020-09-01,False
1952,Bill Cassidy,42.0,1957-09-28,M,Republican,2.0,jungle primary,2020,2020-08-06,2020-08-12,False
1953,Bill Cassidy,52.0,1957-09-28,M,Republican,2.0,runoff,2020,2020-08-06,2020-08-12,False
1954,Debbie Stabenow,49.0,1950-04-29,F,Democrat,1.0,general,2018,2018-11-05,2018-11-05,False
1955,Debbie Stabenow,52.8,1950-04-29,F,Democrat,1.0,general,2018,2018-11-02,2018-11-05,False
1956,Debbie Stabenow,53.0,1950-04-29,F,Democrat,1.0,general,2018,2018-11-04,2018-11-04,False
1957,Debbie Stabenow,49.0,1950-04-29,F,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
1958,Debbie Stabenow,52.0,1950-04-29,F,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
