full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,age,Emotion (Majority),Race (Majority),Valence (Mean)
marsha blackburn,41.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-10,2018-06-11,72,fear,white,8.592579815737258
marsha blackburn,43.0,1952-06-06,F,Republican,1.0,general,2018,2018-04-30,2018-05-01,72,fear,white,8.592579815737258
marsha blackburn,47.0,1952-06-06,F,Republican,1.0,general,2018,2018-04-02,2018-04-23,72,fear,white,8.592579815737258
marsha blackburn,43.0,1952-06-06,F,Republican,1.0,general,2018,2018-04-17,2018-04-19,72,fear,white,8.592579815737258
marsha blackburn,36.5,1952-06-06,F,Republican,1.0,general,2018,2018-07-11,2018-07-14,72,fear,white,8.592579815737258
marsha blackburn,41.0,1952-06-06,F,Republican,1.0,general,2018,2018-04-09,2018-04-11,72,fear,white,8.592579815737258
marsha blackburn,41.0,1952-06-06,F,Republican,1.0,general,2018,2018-03-15,2018-03-16,72,fear,white,8.592579815737258
marsha blackburn,44.0,1952-06-06,F,Republican,1.0,general,2018,2018-02-13,2018-02-15,72,fear,white,8.592579815737258
marsha blackburn,50.7,1952-06-06,F,Republican,1.0,general,2018,2018-01-21,2018-01-24,72,fear,white,8.592579815737258
marsha blackburn,43.0,1952-06-06,F,Republican,1.0,general,2018,2017-12-13,2017-12-17,72,fear,white,8.592579815737258
marsha blackburn,40.0,1952-06-06,F,Republican,1.0,general,2018,2017-12-11,2017-12-12,72,fear,white,8.592579815737258
marsha blackburn,41.0,1952-06-06,F,Republican,1.0,general,2018,2017-10-20,2017-10-22,72,fear,white,8.592579815737258
marsha blackburn,53.0,1952-06-06,F,Republican,1.0,general,2024,2023-11-14,2023-12-02,72,fear,white,8.592579815737258
marsha blackburn,43.0,1952-06-06,F,Republican,1.0,general,2024,2023-10-05,2023-10-16,72,fear,white,8.592579815737258
marsha blackburn,48.0,1952-06-06,F,Republican,1.0,general,2024,2023-10-05,2023-10-16,72,fear,white,8.592579815737258
marsha blackburn,43.0,1952-06-06,F,Republican,1.0,general,2024,2023-10-05,2023-10-16,72,fear,white,8.592579815737258
marsha blackburn,49.0,1952-06-06,F,Republican,1.0,general,2024,2023-10-05,2023-10-16,72,fear,white,8.592579815737258
marsha blackburn,49.5,1952-06-06,F,Republican,1.0,general,2024,2023-10-01,2023-10-04,72,fear,white,8.592579815737258
marsha blackburn,35.0,1952-06-06,F,Republican,1.0,general,2018,2018-03-22,2018-03-29,72,fear,white,8.592579815737258
marsha blackburn,52.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-09,2018-10-12,72,fear,white,8.592579815737258
marsha blackburn,48.0,1952-06-06,F,Republican,1.0,general,2018,2018-08-09,2018-08-11,72,fear,white,8.592579815737258
marsha blackburn,44.0,1952-06-06,F,Republican,1.0,general,2018,2018-08-25,2018-08-28,72,fear,white,8.592579815737258
marsha blackburn,54.46,1952-06-06,F,Republican,1.0,general,2018,2018-10-08,2018-10-11,72,fear,white,8.592579815737258
marsha blackburn,50.87,1952-06-06,F,Republican,1.0,general,2018,2018-10-08,2018-10-11,72,fear,white,8.592579815737258
marsha blackburn,47.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-04,2018-10-11,72,fear,white,8.592579815737258
marsha blackburn,37.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-04,2018-10-11,72,fear,white,8.592579815737258
marsha blackburn,43.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-08,2018-10-13,72,fear,white,8.592579815737258
marsha blackburn,48.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-29,2018-10-02,72,fear,white,8.592579815737258
marsha blackburn,49.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-23,2018-10-27,72,fear,white,8.592579815737258
marsha blackburn,51.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-23,2018-10-27,72,fear,white,8.592579815737258
marsha blackburn,50.5,1952-06-06,F,Republican,1.0,general,2018,2018-10-26,2018-10-27,72,fear,white,8.592579815737258
marsha blackburn,44.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-22,2018-10-29,72,fear,white,8.592579815737258
marsha blackburn,49.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-24,2018-10-29,72,fear,white,8.592579815737258
marsha blackburn,47.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-24,2018-10-29,72,fear,white,8.592579815737258
marsha blackburn,46.0,1952-06-06,F,Republican,1.0,general,2018,2018-08-25,2018-08-28,72,fear,white,8.592579815737258
marsha blackburn,53.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-27,2018-10-29,72,fear,white,8.592579815737258
marsha blackburn,50.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-27,2018-10-30,72,fear,white,8.592579815737258
marsha blackburn,52.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-28,2018-10-30,72,fear,white,8.592579815737258
marsha blackburn,49.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-28,2018-10-31,72,fear,white,8.592579815737258
marsha blackburn,47.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-29,2018-10-02,72,fear,white,8.592579815737258
marsha blackburn,45.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-23,2018-09-25,72,fear,white,8.592579815737258
marsha blackburn,42.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-09,2018-09-24,72,fear,white,8.592579815737258
marsha blackburn,49.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-16,2018-09-18,72,fear,white,8.592579815737258
marsha blackburn,45.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-11,2018-09-15,72,fear,white,8.592579815737258
marsha blackburn,42.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-11,2018-09-15,72,fear,white,8.592579815737258
marsha blackburn,48.3,1952-06-06,F,Republican,1.0,general,2018,2018-09-10,2018-09-12,72,fear,white,8.592579815737258
marsha blackburn,47.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-08,2018-09-11,72,fear,white,8.592579815737258
marsha blackburn,45.0,1952-06-06,F,Republican,1.0,general,2018,2018-09-08,2018-09-11,72,fear,white,8.592579815737258
marsha blackburn,48.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-27,2018-10-30,72,fear,white,8.592579815737258
marsha blackburn,50.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-02,2018-10-05,72,fear,white,8.592579815737258
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-03-10,2020-03-15,58,happy,white,64.26156084349186
martha mcsally,48.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-02,2020-08-04,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-10,2020-07-12,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-07,2020-07-10,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-06,2020-07-07,58,happy,white,64.26156084349186
martha mcsally,42.7,1966-03-22,F,Republican,3.0,general,2020,2020-06-27,2020-06-29,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-26,2020-06-28,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-27,2020-06-27,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-19,2020-06-24,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-20,2020-06-23,58,happy,white,64.26156084349186
martha mcsally,34.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-14,2020-06-17,58,happy,white,64.26156084349186
martha mcsally,38.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-08,2020-06-16,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-06-13,2020-06-15,58,happy,white,64.26156084349186
martha mcsally,37.0,1966-03-22,F,Republican,3.0,general,2020,2020-05-30,2020-06-02,58,happy,white,64.26156084349186
martha mcsally,41.3,1966-03-22,F,Republican,3.0,general,2020,2020-05-18,2020-05-22,58,happy,white,64.26156084349186
martha mcsally,38.0,1966-03-22,F,Republican,3.0,general,2020,2020-05-09,2020-05-11,58,happy,white,64.26156084349186
martha mcsally,47.1,1966-03-22,F,Republican,3.0,general,2018,2018-10-30,2018-11-01,58,happy,white,64.26156084349186
martha mcsally,49.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-26,2018-11-01,58,happy,white,64.26156084349186
martha mcsally,48.5,1966-03-22,F,Republican,3.0,general,2018,2018-10-29,2018-10-31,58,happy,white,64.26156084349186
martha mcsally,48.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-25,2018-10-31,58,happy,white,64.26156084349186
martha mcsally,48.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-27,2018-10-30,58,happy,white,64.26156084349186
martha mcsally,47.5,1966-03-22,F,Republican,3.0,general,2018,2018-10-24,2018-10-30,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-27,2018-10-29,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-27,2018-10-29,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-24,2018-10-29,58,happy,white,64.26156084349186
martha mcsally,41.42,1966-03-22,F,Republican,3.0,general,2020,2020-07-11,2020-07-16,58,happy,white,64.26156084349186
martha mcsally,47.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-24,2018-10-29,58,happy,white,64.26156084349186
martha mcsally,41.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-14,2020-07-22,58,happy,white,64.26156084349186
martha mcsally,35.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-19,2020-07-23,58,happy,white,64.26156084349186
martha mcsally,48.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-11,2020-09-15,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-16,2018-09-20,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-10,2020-09-15,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-10,2020-09-13,58,happy,white,64.26156084349186
martha mcsally,36.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-29,2020-09-13,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-10,2020-09-11,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-09,2020-09-11,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-08,2020-09-10,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-28,2020-09-08,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-04,2020-09-06,58,happy,white,64.26156084349186
martha mcsally,38.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-30,2020-09-04,58,happy,white,64.26156084349186
martha mcsally,38.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-29,2020-09-01,58,happy,white,64.26156084349186
martha mcsally,39.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-29,2020-09-01,58,happy,white,64.26156084349186
martha mcsally,47.5,1966-03-22,F,Republican,3.0,general,2020,2020-08-29,2020-08-31,58,happy,white,64.26156084349186
martha mcsally,34.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-16,2020-08-18,58,happy,white,64.26156084349186
martha mcsally,41.21,1966-03-22,F,Republican,3.0,general,2020,2020-08-08,2020-08-10,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-07,2020-08-09,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-08-03,2020-08-04,58,happy,white,64.26156084349186
martha mcsally,48.4,1966-03-22,F,Republican,3.0,general,2018,2018-10-30,2018-11-01,58,happy,white,64.26156084349186
martha mcsally,40.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-24,2020-08-02,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-24,2020-07-26,58,happy,white,64.26156084349186
martha mcsally,36.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-17,2020-07-26,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-18,2020-07-24,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2020,2020-07-21,2020-07-22,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-11,2020-09-15,58,happy,white,64.26156084349186
martha mcsally,46.5,1966-03-22,F,Republican,3.0,general,2018,2018-10-26,2018-10-28,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-23,2018-10-27,58,happy,white,64.26156084349186
martha mcsally,38.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-17,2018-06-21,58,happy,white,64.26156084349186
martha mcsally,37.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-19,2018-06-22,58,happy,white,64.26156084349186
martha mcsally,34.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-19,2018-06-22,58,happy,white,64.26156084349186
martha mcsally,31.8,1966-03-22,F,Republican,3.0,general,2018,2018-06-21,2018-06-22,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-11,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,47.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-11,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-11,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-11,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-11,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-11,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,39.0,1966-03-22,F,Republican,3.0,general,2018,2018-06-27,2018-07-02,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-07-24,2018-07-25,58,happy,white,64.26156084349186
martha mcsally,41.8,1966-03-22,F,Republican,3.0,general,2018,2018-09-04,2018-09-06,58,happy,white,64.26156084349186
martha mcsally,48.6,1966-03-22,F,Republican,3.0,general,2018,2018-09-05,2018-09-06,58,happy,white,64.26156084349186
martha mcsally,49.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-05,2018-09-07,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-08,2018-09-11,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-08,2018-09-11,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-08,2018-09-13,58,happy,white,64.26156084349186
martha mcsally,35.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-05,2018-09-14,58,happy,white,64.26156084349186
martha mcsally,44.3,1966-03-22,F,Republican,3.0,general,2018,2018-09-05,2018-09-14,58,happy,white,64.26156084349186
martha mcsally,41.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-11,2018-09-15,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-11,2018-09-15,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-16,2018-09-20,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2018,2018-04-02,2018-04-23,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-23,2018-10-27,58,happy,white,64.26156084349186
martha mcsally,42.0,1966-03-22,F,Republican,3.0,general,2018,2018-04-10,2018-04-11,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2018,2017-11-09,2017-11-09,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-23,2018-10-27,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-23,2018-10-27,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-23,2018-10-26,58,happy,white,64.26156084349186
martha mcsally,48.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-17,2018-10-26,58,happy,white,64.26156084349186
martha mcsally,34.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-17,2018-10-26,58,happy,white,64.26156084349186
martha mcsally,52.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-22,2018-10-23,58,happy,white,64.26156084349186
martha mcsally,47.65,1966-03-22,F,Republican,3.0,general,2018,2018-10-15,2018-10-19,58,happy,white,64.26156084349186
martha mcsally,45.41,1966-03-22,F,Republican,3.0,general,2018,2018-10-15,2018-10-19,58,happy,white,64.26156084349186
martha mcsally,41.11,1966-03-22,F,Republican,3.0,general,2018,2018-10-16,2018-10-17,58,happy,white,64.26156084349186
martha mcsally,39.78,1966-03-22,F,Republican,3.0,general,2018,2018-10-16,2018-10-17,58,happy,white,64.26156084349186
martha mcsally,43.5,1966-03-22,F,Republican,3.0,general,2018,2018-10-09,2018-10-10,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-09,2018-10-10,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-02,2018-10-05,58,happy,white,64.26156084349186
martha mcsally,47.0,1966-03-22,F,Republican,3.0,general,2018,2018-10-01,2018-10-02,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-29,2018-10-02,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-29,2018-10-02,58,happy,white,64.26156084349186
martha mcsally,52.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-29,2018-10-01,58,happy,white,64.26156084349186
martha mcsally,41.6,1966-03-22,F,Republican,3.0,general,2018,2018-09-27,2018-09-30,58,happy,white,64.26156084349186
martha mcsally,41.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-10,2018-09-25,58,happy,white,64.26156084349186
martha mcsally,37.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-10,2018-09-25,58,happy,white,64.26156084349186
martha mcsally,39.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-19,2018-09-21,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-16,2018-09-20,58,happy,white,64.26156084349186
martha mcsally,29.25,1966-03-22,F,Republican,3.0,general,2018,2017-10-28,2017-10-31,58,happy,white,64.26156084349186
martha mcsally,41.0,1966-03-22,F,Republican,3.0,general,2018,2018-03-15,2018-03-16,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-11,2020-09-15,58,happy,white,64.26156084349186
martha mcsally,41.0,1966-03-22,F,Republican,3.0,general,2018,2018-09-16,2018-09-20,58,happy,white,64.26156084349186
martha mcsally,35.0,1966-03-22,F,Republican,3.0,general,2020,2020-09-12,2020-09-16,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-18,2020-10-19,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-11,2020-10-20,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-14,2020-10-21,58,happy,white,64.26156084349186
martha mcsally,50.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-19,2020-10-22,58,happy,white,64.26156084349186
martha mcsally,47.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-15,2020-10-24,58,happy,white,64.26156084349186
martha mcsally,46.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-21,2020-10-24,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-16,2020-10-19,58,happy,white,64.26156084349186
martha mcsally,39.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-17,2020-10-25,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-22,2020-10-25,58,happy,white,64.26156084349186
martha mcsally,44.2,1966-03-22,F,Republican,3.0,general,2020,2020-10-23,2020-10-26,58,happy,white,64.26156084349186
martha mcsally,44.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-21,2020-10-27,58,happy,white,64.26156084349186
martha mcsally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-26,2020-10-28,58,happy,white,64.26156084349186
martha mcsally,43.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-27,2020-10-29,58,happy,white,64.26156084349186
